,player,pos_grouped,fr,VORP,VORP/Gm,VORP/Yr,power_conf,picktier,ppg_pct,rpg_pct,apg_pct,spg_pct,bpg_pct,tov_pct,usg_pct,ortg_pct,efg_pct,ts_pct,obpm_pct,dbpm_pct,bpm_pct,porpag_pct,dporpag_pct,adj_oe_pct,drtg_pct,adj_de_pct,HGT_pct,WGT_pct,BMI_pct,BF_pct,WNGSPN_pct,STNDRCH_pct,HANDL_pct,HANDW_pct,STNDVERT_pct,LPVERT_pct,LANE_pct,SHUTTLE_pct,SPRINT_pct,BENCH_pct,PAN_pct,PBHGT_pct,PDHGT_pct
106,quincy acy,big,0,-0.1,-0.000296735905,-0.01428571429,1,4,47.524752475247524,44.05940594059406,34.65346534653465,79.70297029702971,53.21782178217822,70.79207920792079,35.148514851485146,38.11881188118812,34.4059405940594,42.32673267326732,23.26732673267327,27.722772277227726,20.792079207920793,43.06930693069307,55.940594059405946,24.752475247524753,55.44554455445545,71.28712871287128,47.286821705426355,50.3875968992248,49.224806201550386,49.2,49.224806201550386,47.674418604651166,42.248062015503876,51.55038759689923,55.44554455445545,47.524752475247524,50.0,50.0,50.25,49.66216216216216,51.93798449612403,50.495049504950494,48.51485148514851
107,quincy acy,big,0,-0.1,-0.000296735905,-0.01428571429,1,4,40.5940594059406,40.5940594059406,46.03960396039604,78.71287128712872,67.32673267326733,58.415841584158414,23.51485148514851,73.76237623762376,60.148514851485146,85.64356435643565,37.62376237623762,52.475247524752476,43.56435643564357,58.415841584158414,57.920792079207914,49.504950495049506,62.87128712871287,56.930693069306926,6.5891472868217065,28.294573643410853,55.42635658914728,44.0,56.201550387596896,25.1937984496124,87.20930232558139,96.12403100775194,81.1881188118812,82.67326732673267,1.0204081632653061,50.0,44.0,70.27027027027027,94.96124031007753,68.8118811881188,73.76237623762376
108,kemba walker,g,0,29.8,0.03973333333,2.483333333,1,2,38.46153846153847,68.04733727810651,79.88165680473372,87.86982248520711,77.2189349112426,81.65680473372781,40.23668639053255,20.710059171597635,6.21301775147929,13.609467455621301,26.035502958579883,62.1301775147929,38.46153846153847,36.09467455621302,78.69822485207101,24.85207100591716,41.42011834319527,28.994082840236686,53.07692307692308,50.76923076923077,51.041666666666664,50.0,52.083333333333336,51.53846153846153,61.458333333333336,48.4375,52.4390243902439,49.390243902439025,51.09995217599234,51.85185185185185,51.21951219512195,52.083333333333336,50.0,52.4390243902439,51.21951219512195
109,kemba walker,g,0,29.8,0.03973333333,2.483333333,1,2,97.0414201183432,93.49112426035504,65.68047337278107,77.51479289940828,31.952662721893493,50.29585798816568,93.49112426035504,72.18934911242604,14.792899408284024,26.035502958579883,97.0414201183432,73.37278106508876,99.40828402366864,100.0,89.94082840236686,97.0414201183432,42.01183431952663,28.402366863905325,10.0,32.30769230769231,70.76923076923077,57.25806451612904,11.538461538461538,3.8461538461538463,14.84375,48.4375,71.56862745098039,71.56862745098039,45.09803921568628,51.85185185185185,32.0,41.37931034482759,25.78125,7.8431372549019605,8.823529411764707
110,kim english,wing,0,-0.2,-0.00487804878,-0.2,1,4,47.766323024054984,9.278350515463918,12.714776632302405,78.1786941580756,2.0618556701030926,67.35395189003437,90.893470790378,8.934707903780069,11.683848797250858,10.996563573883162,26.11683848797251,7.903780068728522,13.058419243986256,17.525773195876287,19.243986254295535,25.773195876288657,19.587628865979383,16.49484536082474,50.30120481927711,50.60606060606061,51.21212121212121,51.37931034482759,50.903614457831324,51.50602409638554,59.93975903614458,53.6144578313253,48.134328358208954,47.03703703703704,50.18939393939394,51.30208333333333,50.0,50.0,48.493975903614455,48.134328358208954,48.148148148148145
111,kim english,wing,0,-0.2,-0.00487804878,-0.2,1,4,15.807560137457044,6.185567010309279,42.955326460481096,64.60481099656357,34.02061855670103,62.19931271477663,38.144329896907216,2.7491408934707904,2.0618556701030926,4.4673539518900345,3.7800687285223367,5.841924398625429,1.718213058419244,5.154639175257731,8.934707903780069,2.405498281786942,68.72852233676976,71.8213058419244,50.30120481927711,50.60606060606061,51.21212121212121,51.37931034482759,50.903614457831324,51.50602409638554,59.93975903614458,53.6144578313253,48.134328358208954,47.03703703703704,50.18939393939394,51.30208333333333,50.0,50.0,48.493975903614455,48.134328358208954,48.148148148148145
112,kim english,wing,0,-0.2,-0.00487804878,-0.2,1,4,54.29553264604811,22.336769759450174,30.927835051546392,75.25773195876289,25.085910652920962,40.893470790378004,19.072164948453608,86.76975945017182,97.59450171821305,96.90721649484536,68.72852233676976,12.371134020618557,45.017182130584196,71.8213058419244,27.835051546391753,59.450171821305844,75.60137457044674,84.5360824742268,36.44578313253012,15.757575757575756,16.969696969696972,6.206896551724138,5.120481927710843,3.313253012048193,36.44578313253012,20.481927710843372,27.985074626865668,47.03703703703704,8.712121212121213,51.30208333333333,82.83582089552239,50.0,25.903614457831324,1.4925373134328357,4.814814814814815
113,devin ebanks,wing,0,-0.5,-0.007936507937,-0.1666666667,1,4,29.896907216494846,94.84536082474226,67.69759450171821,50.85910652920962,72.85223367697594,72.5085910652921,31.099656357388316,34.02061855670103,6.013745704467354,16.83848797250859,36.08247422680412,72.85223367697594,48.797250859106526,44.329896907216494,94.84536082474226,30.584192439862544,31.27147766323024,8.24742268041237,89.7590361445783,47.878787878787875,23.636363636363637,82.41379310344827,86.14457831325302,97.59036144578313,17.46987951807229,36.44578313253012,1.4925373134328357,6.666666666666667,92.04545454545455,51.30208333333333,95.52238805970148,32.89473684210527,21.987951807228914,18.65671641791045,48.148148148148145
114,john henson,big,1,3.4,0.007640449438,0.425,1,2,29.28571428571429,28.92857142857143,61.42857142857143,64.28571428571429,65.71428571428571,47.14285714285714,38.57142857142858,10.0,20.357142857142858,7.857142857142857,47.14285714285714,84.28571428571429,72.85714285714285,21.428571428571427,29.28571428571429,14.285714285714285,41.42857142857143,35.714285714285715,47.286821705426355,50.3875968992248,49.224806201550386,49.2,49.224806201550386,47.674418604651166,42.248062015503876,51.55038759689923,55.44554455445545,47.524752475247524,50.0,50.0,50.25,49.66216216216216,51.93798449612403,50.495049504950494,48.51485148514851
115,john henson,big,0,3.4,0.007640449438,0.425,1,2,41.584158415841586,87.62376237623762,32.42574257425743,39.851485148514854,95.54455445544554,69.3069306930693,51.73267326732673,4.455445544554455,12.871287128712872,2.4752475247524752,29.7029702970297,89.10891089108911,58.415841584158414,15.346534653465346,78.21782178217822,10.396039603960396,9.900990099009901,7.425742574257425,47.286821705426355,50.3875968992248,49.224806201550386,49.2,49.224806201550386,47.674418604651166,42.248062015503876,51.55038759689923,55.44554455445545,47.524752475247524,50.0,50.0,50.25,49.66216216216216,51.93798449612403,50.495049504950494,48.51485148514851
116,john henson,big,0,3.4,0.007640449438,0.425,1,2,59.4059405940594,86.13861386138613,58.415841584158414,35.396039603960396,93.56435643564357,19.306930693069308,39.35643564356436,26.732673267326735,12.376237623762377,2.9702970297029703,52.97029702970298,86.63366336633663,71.78217821782178,36.13861386138614,81.1881188118812,23.51485148514851,10.396039603960396,8.91089108910891,56.97674418604651,12.015503875968992,10.465116279069768,65.60000000000001,87.59689922480621,91.86046511627907,69.37984496124031,65.50387596899225,16.33663366336634,13.861386138613863,50.0,50.0,50.25,16.89189189189189,73.25581395348837,56.930693069306926,56.43564356435643
117,xavier henry,wing,1,-1.7,-0.009189189189,-0.34,1,2,76.59574468085107,54.25531914893617,56.38297872340425,93.08510638297872,65.95744680851064,71.80851063829788,59.308510638297875,78.98936170212765,84.04255319148936,87.7659574468085,93.08510638297872,75.0,93.08510638297872,79.25531914893617,81.91489361702128,76.59574468085107,12.23404255319149,7.9787234042553195,56.024096385542165,52.72727272727272,54.848484848484844,13.793103448275861,70.48192771084338,84.63855421686746,59.93975903614458,87.34939759036145,21.26865671641791,47.03703703703704,54.54545454545454,51.30208333333333,35.44776119402985,42.76315789473684,81.62650602409639,56.343283582089555,70.37037037037037
118,derrick favors,big,1,14,0.01772151899,1.166666667,1,1,75.71428571428571,82.85714285714286,64.28571428571429,82.14285714285714,80.71428571428572,95.0,52.85714285714286,45.357142857142854,81.42857142857143,77.85714285714286,66.42857142857143,70.71428571428572,76.42857142857142,73.57142857142858,87.14285714285714,52.85714285714286,20.0,22.857142857142858,47.286821705426355,72.48062015503875,74.4186046511628,36.8,77.51937984496125,76.35658914728683,20.155038759689923,25.581395348837212,78.21782178217822,68.8118811881188,58.673469387755105,50.0,28.999999999999996,77.7027027027027,17.829457364341085,94.55445544554455,93.06930693069307
